id,title,context,question,answers
6508071-6-1,버락_오바마,"1996년 오바마는 앨리스 팔머 의원의 뒤를 이어 일리노이 상원에 선출되었는데, 그의 선거구는 당시 하이드 파크-켄우드에서 남쪽으로는 사우스 쇼어, 북쪽으로는 시카고 론에 이르는 시카고 사우스 사이드 주변 지역인 일리노이 제13구였다. 상원 의원이 된 오바마는 윤리 및 의료 입법에서 민주-공화 양당의 지지를 받았다. 그는 저소득 노동자의 세액 공제를 올리는 법안을 발의하였으며, 복지 개혁을 놓고 협상했고, 아동 의료 보조금을 높이고자 노력하였다. 2001년, 양당 합동 행정 조례 위원회 공동 의장인 오바마는 공화당 출신의 라이언 주지사의 초고금리 소액대출 제한과, 주택 압류 방지를 위한 약탈적인 부동산 담보 대출 제한을 지지하였다.",2001년 버락 오바마가 공동 의장으로 있었던 위원회의 이름은?,"{'text': ['양당 합동 행정 조례 위원회'], 'answer_start': [259]}"
6533929-9-1,넥센_히어로즈의_트레이드_파동,"넥센 히어로즈는 2010 시즌 초반에 트레이드로 두산 베어스에서 이적해 온 금민철의 활약 등으로 승승장구하다가 첫 고비를 넘지 못하고 7연패를 당하는 등 부진을 겪고 있었다. 이에는 2009년에 좋은 활약을 보여 준 내야수 황재균이 원래 가지고 있던 왼쪽 손목의 통증으로 전력에서 빠진 것도 한 가지 이유였다. 또한 황재균은 기대 이하의 활약에 7월 초에 2군으로 내려갔다. 넥센이 하위권에 머무르며 전반기가 거의 종료되고 있던 2010년 7월 20일, 주전 3루수 이대호의 수비 능력 부족과 주전 유격수 박기혁의 부상으로 내야진의 불안을 겪고 있던 롯데 자이언츠는 넥센 히어로즈와 내야 강화를 위한 트레이드를 단행했다. 형식적으로는 이적료가 없는 2:1 선수 트레이드였으며, 넥센은 유격수 겸 3루수인 황재균을 내주고 롯데는 백업 내야수 김민성과 유망주 투수 김수화를 내주며 트레이드가 성사되었다. 이것은 넥센 히어로즈가 구단 차원에서 롯데 자이언츠와 협상한 것이며, 넥센의 감독인 김시진은 협상의 진행상황을 전혀 모르고 있었다.",황재균은 기대 이하의 활약으로 몇 월 초에 2군으로 내려갔는가?,"{'text': ['7월'], 'answer_start': [193]}"
5838150-12-0,이마나카_신지,"선발일 때는 어떻게 완투할 것인가를 항상 생각하고 5회까지는 직구와 커브로 투구를 하여 타자가 세 번째부터 네 번째에 들어와서 익숙해지는 6회쯤부터 포크볼을 섞어서 던졌다. 포크볼은 많아야 10개 정도 밖에 던지지는 않았지만 종반부터 구질을 늘림으로서 노림수를 갖고 타격하기 어려울 정도로 해서 주도권을 잡고 더욱이 구질의 적은 중반까지 공략하고자 해서 상대가 초조해 하는 효과도 있었다고 한다. 나카무라 다케시는 팀 득점에 관계없이 3점 이내에서 완투하고자 하는 스타일로, 8점을 얻으면 7점까진 허용하는 야마모토 마사와는 대조적이었다고 평가했다. 이 때문에 중요한 경기에서는 점수를 빼앗기지 않는 점을 평가받아서 선발을 맡는 경우가 많았다.",득점에 관계없이 3점 이내에서 완투하고자 하는 스타일은 누구의 특징인가?,"{'text': ['나카무라 다케시'], 'answer_start': [222]}"
6547507-15-0,안철수,"2013년 4월 24일 실시된 노원 병 국회의원 재보궐 선거에서 무소속으로 60.5%의 득표율을 얻어 당선된 안철수는 무소속 국회의원의 국회 상임위원회 배정 권한이 있는 국회의장과 상의 없이 국회 보건복지위원회 배정을 희망하였고, 여야 원내대표 이한구와 박기춘은 합의하여 안철수의 보건복지위원회 배정을 결정하였다. 이에 국회의장 강창희는 여야 원내대표인 이한구와 박기춘을 불러 국회법을 무시한 것에 대해 질책하였고, 보건복지위원회는 안철수의 보건복지위원회 배정 희망 신청서를 거부하였다. 이후 5월 23일 강창희는 직접 안철수를 국회 보건복지위원회에 배정하였으며, 여야 원내대표 간 합의 등을 고려해 안철수를 국회 보건복지위원회에 배정하였다고 국회 대변인 배성례는 언론에 밝혔다.",안철수의 국회의원 득표율은?,"{'text': ['60.5%'], 'answer_start': [42]}"
6570118-11-1,한양대학교,"한양대학교 서울캠퍼스에는 학생복지와 관련한 여러 가지 편의 시설들이 있다. 금융관련 시설로는 신한은행과 국민은행 ATM이 일곱 곳에 있으며, 신한은행 두 개 지점이 있다. 복지 시설 중심의 건물은 학생회관, 한양플라자, 행원파크가 있다. 또한 조경 관련 시설로는 분수 세 개, 인공 폭포 한 개가 있으며, 소규모의 녹지시설들이 캠퍼스 곳곳에 들어서 있다. 또한 158계단 쉼터에는 박목월 시비와 함께 민주열사 기념비가 있다. 간식관련 복지 시설로는 커피숍이 열한 곳이 있으며, 24시간 편의점 네 곳을 포함해 총 열 개의 매점을 운영하고 있다. 그 외에 위생 시설인 온수가동 샤워실이 건물 여섯 곳에 운영되고 있으며 서점 두 곳, 문구점 세 곳 , 복사실 / 여행사 / 사진관 / 기념품점 등이 있다.",한양대학교 서울캠퍼스에 커피숍은 몇 곳이 있는가?,"{'text': ['열한 곳'], 'answer_start': [256]}"
6599092-19-0,토론토_지하철,"2012년 3월, 토론토 교통국 CEO 앤디 바이포드는 넘쳐나는 영-유니버시티-스파다이나 선의 승객을 분산시키려면 다운타운 릴리프 선이 반드시 검토되어야 하고 이에 대한 논의가 이루어져야 할 것이라고 밝혔다. 메트로링스는 이에 대해 수용량 측에서 보면 다운타운 릴리프 선은 온타리오 주 대중교통 계획인 빅 무브 (The Big Move)의 일부로 우선적으로 검토할 수 있을 것이라고 답변하였다. 브루스 매쿠에이그 메트로링스 대표는 다운타운 릴리프 선은 우선 순위로 검토하여 빅 무브 프로젝트의 일환으로 15년 안에 지어져야 할 것이라고 주장하였다. 2013년, 토론토 교통국과 메트로링스는 영 지하철은 ATC 신호 체계를 도입한 이후에도 여전히 승객이 넘쳐날 것이며 아직까지 이 노선을 지을 돈이 없지만 2013년 가을부터 공청회를 열어 영 지하철의 승객 분산 방안 및 DRL 건설에 대해 논의할 예정이라고 밝혔다.",2012년 토론토 교통국 CEO는?,"{'text': ['앤디 바이포드'], 'answer_start': [22]}"
6562452-5-1,코라의_전설,"코라의 전설의 주요무대. 대통령은 라이코. 불의제국과의 백년전쟁 이후 아바타 아앙과 불의 제왕 주코가 세운 도시이다. 원래는 '조화 복구 운동'을 하여 불의 제국이 만든 흙의 왕국 식민지의 군사들과 불의제국 군사들, 그리고 식민지에 사는 불의제국 백성들을 모두 불의제국으로 돌려보내려고 하였다. 그러나 식민지에 사는 불의제국 사람들 중 식민지에서 태어나 식민지에서 사는 생활에 익숙해졌거나 불의제국이 식민지로 삼기 전의 마을들 대부분은 더 살기가 어려웠고 불의제국이 식민지를 삼자 더 발전되어서 돌아가고싶지 않아하는 불의제국 사람들이 더 많아서 조화 복구 운동은 실패되고 흙의 왕국 북서부 지역에 연합 공화국의 수도인 공화국 도시를 건설했다.","불의 제국 군사들, 백성들을 식민지로부터 불의제국으로 돌려보내려고 했던 운동의 이름은 무엇인가?","{'text': ['조화 복구 운동'], 'answer_start': [71]}"
6581305-3-1,박신혜,"박신혜는 2011년 드라마 《넌 내게 반했어》에서 가야금을 전공하는 상큼한 여대생 이규원 역을 연기해, 정용화와 다시 공연했다. 예술대학을 배경으로 풋풋한 청춘의 사랑과 우정을 그려내겠다는 취지로 시작 됐지만 연이은 시청률 부진으로 15회로 조기 종영 되었다. 이듬 해, 2012년에는 단막극 《KBS 드라마 스페셜 - 걱정마세요 귀신입니다》에서 본인이 귀신이란 걸 자주 망각하는, 사람보다 더 사람같은 생기 넘치는 귀신 연화 역을 연기해 호평을 받아 KBS 연기대상 단막극 여자연기상을 수상했다. 박신혜는 2013년 초 개봉 되어 역대 여덟 번째로 천만 관객을 돌파한 영화 《7번방의 선물》에 성인 예승 역을 연기했다. 같은 해 1월 첫방영 된 로맨틱 코미디 드라마 《이웃집 꽃미남》에서 사람 만나길 두려워 하는 히키코모리 고독미 역을 연기했고, 제 나이와 성격에 어울리는 밝고 씩씩한 여대생의 매력을 드러내기 시작했다. 박신혜는 코오롱스포츠 40주년을 기념하여 제작 된 '웨이 투 네이처 필름 프로젝트 단편 영화 《사랑의 가위바위보》에 출연하였다.",코오롱스포츠 40주년을 기념하여 제작된 단편 영화는?,"{'text': ['사랑의 가위바위보'], 'answer_start': [514]}"
6066642-1-0,링구아_프랑카,"한자 동맹(Die Hanse; The Hanseatic League)에서 두드러지는 예시를 찾을 수 있다. 서유럽, 발트해와 북유럽 일대를 장악하던 이 상업 동맹의 링구아 프랑카는 중세 저지(低地) 독일어(Mittelniederdeutsch; Middle Low German)였다. 동맹국들이 이 동맹에 의존적인 경제 체제를 형성하자, 자연스레 중세 저지 독일어의 영향력도 커졌다. 결과적으로 우랄어족에 해당하던 중세 에스토니아어가 게르만어에 가까운 근대 에스토니아어로 탈바꿈하고, 게르만어족 중에서도 노르만어군(북 게르만어군)에 속하던 노르웨이어, 스웨덴어, 덴마크어가 상당 부분 저지 게르만어의 색채를 띄게 되어 역시 고어와 상호 이해가 불가능한 근대노르만어로 재탄생하게 되었다.",한자 동맹의 링구아 프랑카는?,"{'text': ['중세 저지 독일어'], 'answer_start': [193]}"
6569986-0-2,한국친우회,"서재필은 한인대회에 참석한 [[미국인]들에게 도움을 요청했다. 서재필은 구미위원부 및 미국의 저명 인사들, 대학교 동문, 해리힐먼 고등학교 동창, 동문들, 지식인들 외에 자신이 다니던 메디아 교회의 신도를 통해 미국의 저명인사들과도 접촉했다. 미국이 조선에 신문물과 신앙을 전해준 것을 감사히 여기며, 미국인이 한국인들의 자유, 민주주의 정착을 위해 인도적인 차원에서 한번만 더 노력해줄 것을 호소하였다. 서재필의 구상에 대해 '제1차 한인대회'에 연사로 참석하였던 톰킨스 목사, 오버린대학 교수 밀러(H. A. Miller), 인터내셔널 뉴스(I.N.S.International News Service)의 베네딕트 기자 등이 적극 협력하였다. 이 가운데 톰킨스 목사는 한국이 주장하는 독립과 자유를 위해 기꺼히 도울 것을 약속함으로써 한국친우회의 조직에 앞장섰다. 서재필은 직접 자비를 부담해 이들의 집을 다니거나 이들과 만남, 모임과 회식 등을 통해 지지를 약속받았다.",한우친우회의 조직에 앞장서며 서재필을 도운 목사는 누구인가?,"{'text': ['톰킨스'], 'answer_start': [367]}"
6544419-22-1,의화단_운동,"그러나 강화의 기본적인 원칙이 정해졌다 하더라도 세부사항의 토의는 간단하지가 않았다. 우선 독일제국이 들고나온 의화단 처벌과 책임자의 징계문제, 즉 의화단을 지지한 왕과 대신들의 처벌문제가 제기되었다. 청나라 조정에서는 1900년 9월 25일에 장친왕 재훈, 이친왕 부정, 패륵 재렴, 단군왕 재의, 보국공 재란, 도찰원좌도어사 영년(英年), 협판대학사 이부상서 강의(剛義), 형부상서 조서교 등에 대하여 작위를 박탈하고 파직하는 등 처벌을 내렸다. 그러나 열강들은 그 처벌이 약하고 처벌받은 사람이 적다고 항의하였다. 이에 11월 13일에 두 번째 처벌이 있었는데도 열강은 여전히 불만을 나타냈다. 결국, 1901년 2월 13일과 2월 21일에 걸쳐 세 번째와 네 번째의 처벌을 단행하여 재훈,영년,조서교,육현에게 스스로 목숨을 끊게 하고 몇 사람을 사형시켰다. 그리고 의화단의 소탕을 요구하다가 파직되었던 사람을 복직시켜 명예를 회복시켰다.",작위 박탈과 파직 처벌이 약하다고 항의한 이들은?,"{'text': ['열강'], 'answer_start': [256]}"
5782945-0-0,가상현실,"가상현실(假想現實, 영어: virtual reality, VR)은 컴퓨터 등을 사용한 인공적인 기술로 만들어낸 실제와 유사하지만 실제가 아닌 어떤 특정한 환경이나 상황 혹은 그 기술 자체를 의미한다. 이때, 만들어진 가상의(상상의) 환경이나 상황 등은 사용자의 오감을 자극하며 실제와 유사한 공간적, 시간적 체험을 하게 함으로써 현실과 상상의 경계를 자유롭게 드나들게 한다. 또한 사용자는 가상현실에 단순히 몰입할 뿐만 아니라 실재하는 디바이스를 이용해 조작이나 명령을 가하는 등 가상현실 속에 구현된 것들과 상호작용이 가능하다. 또 가상현실은 사용자와 상호작용이 가능하고 사용자의 경험을 창출한다는 점에서 일방적으로 구현된 시뮬레이션과는 구분된다. 쉽게 떠올릴 수 있는 가상현실 시스템의 예로는 비행훈련시뮬레이션과 3D로 표현되었으며 사용자의 의지가 반영될 수 있는 세컨드라이프와 같은 게임이 있다. AR / VR 시장은 이미 수십억 달러 규모의 시장으로 자리 잡고 있으며 수년 내에 1,200 억 달러 시장을 훨씬 넘어서 계속 성장할 것으로 예상된다.",실제와 비슷하지만 실제가 아닌 특정한 환경이나 상황 혹은 기술을 의미하는 단어로서 인공적인 기술로 만들어낸 것은?,"{'text': ['가상현실'], 'answer_start': [0]}"
